base_symbol,year,avg_close_price
1120,2020,39.29357569721115
1120,2021,69.11125
1120,2022,90.30332657584675
1120,2023,73.78995967369478
1140,2010,7.851084337349397
1140,2011,7.501935483870968
1140,2012,10.891394422310755
1140,2013,14.643790322580644
1140,2014,24.519
1140,2015,21.85091633466136
1140,2016,14.61281124497992
1140,2017,15.13552
1140,2018,18.97441767068273
1140,2019,25.52732
1140,2020,14.445827856374502
1140,2021,22.60800515336
1140,2022,37.77084908169355
1140,2023,32.35566270212851
1150,2010,8.668273092369478
1150,2011,7.315645161290322
1150,2012,9.65792828685259
1150,2013,10.442943548387095
1150,2014,15.01028
1150,2015,15.20808764940239
1150,2016,9.99293172690763
1150,2017,11.91004
1150,2018,15.759277108433734
1150,2019,17.9348
1150,2020,12.81915615625498
1150,2021,16.6199040108
1150,2022,28.258580661572584
1150,2023,26.74136541746988
1180,2014,39.01861111111111
1180,2015,40.17649402390438
1180,2016,26.6559437751004
1180,2017,30.6044
1180,2018,43.76650602409639
1180,2019,51.634800000000006
1180,2020,29.66115534358565
1180,2021,42.08280000316
1180,2022,49.70655227459677
1180,2023,35.89869479321285
1201,2012,31.065446428571427
1201,2013,27.82596774193549
1201,2014,34.86144
1201,2015,40.48625498007968
1201,2016,15.438152610441769
1201,2017,11.56024
1201,2018,10.160803212851404
1201,2019,8.19092
1201,2020,18.85736917187252
1201,2021,38.6572318268
1201,2022,27.56411713951613
1201,2023,17.624558900642572
1202,2015,33.806927710843375
1202,2016,17.628955823293172
1202,2017,17.036240000000003
1202,2018,22.91610441767068
1202,2019,15.99936
1202,2020,11.536494019298804
1202,2021,24.30906003564
1202,2022,40.14007054657258
1202,2023,32.25401607168675
1210,2010,29.9574297188755
1210,2011,25.99516129032258
1210,2012,29.931474103585657
1210,2013,32.23185483870968
1210,2014,37.9582
1210,2015,30.80661354581673
1210,2016,26.389236947791165
1210,2017,22.3142
1210,2018,23.05112449799197
1210,2019,22.17
1210,2020,25.835617528844622
1210,2021,40.25099996936
1210,2022,38.88447586185484
1210,2023,34.66104421678715
1211,2010,17.924417670682733
1211,2011,23.512782258064515
1211,2012,29.055258964143427
1211,2013,28.58814516129032
1211,2014,33.202040000000004
1211,2015,37.571115537848605
1211,2016,34.77120481927711
1211,2017,46.0984
1211,2018,52.78397590361445
1211,2019,49.1914
1211,2020,12.787250685932271
1211,2021,21.34033291568
1211,2022,41.34475748737903
1211,2023,42.64494613293173
1212,2010,35.794337349397594
1212,2011,31.708951612903224
1212,2012,36.76880478087649
1212,2013,40.43834677419356
1212,2014,49.40848
1212,2015,28.29505976095618
1212,2016,15.5885140562249
1212,2017,16.1666
1212,2018,17.314538152610442
1212,2019,15.35464
1212,2020,19.790159381115537
1212,2021,37.17800002268
1212,2022,47.290322488145165
1212,2023,80.690361422249
1213,2010,67.46198113207548
1213,2011,58.712782258064514
1213,2012,65.53733067729084
1213,2013,65.23766129032258
1213,2014,72.48428
1213,2015,55.360796812749
1213,2016,33.22726907630522
1213,2017,29.2668
1213,2018,26.15951807228916
1213,2019,20.828902953586496
1213,2020,51.34564943772908
1213,2021,92.00548675076
1213,2022,22.86270881875
1213,2023,25.286445250120483
1214,2010,34.067828947368426
1214,2011,33.80770161290322
1214,2012,38.39796812749004
1214,2013,42.21782258064516
1214,2014,43.86644
1214,2015,37.958486055776895
1214,2016,20.578875502008035
1214,2017,13.6734
1214,2018,9.955943775100405
1214,2019,8.54536
1214,2020,13.874540579454182
1214,2021,26.3182611312
1214,2022,19.7405190930242
1214,2023,19.923383203574296
1301,2011,27.66190476190476
1301,2012,29.469322709163347
1301,2013,32.476209677419355
1301,2014,43.66896
1301,2015,31.030717131474105
1301,2016,21.864377510040164
1301,2017,19.6614
1301,2018,15.856586345381526
1301,2019,15.18096
1301,2020,34.15407121513944
1301,2021,45.379
1301,2022,36.40337702532258
1301,2023,30.45264054116466
1302,2013,42.31333333333333
1302,2014,56.42328
1302,2015,36.43844621513944
1302,2016,19.79092369477912
1302,2017,18.4122
1302,2018,16.015261044176707
1302,2019,14.17184
1302,2020,16.116254981434263
1302,2021,35.83064003748
1302,2022,34.84838714141129
1302,2023,33.42469871851406
1303,2014,61.47684210526315
1303,2015,50.81940239043825
1303,2016,23.38755020080321
1303,2017,21.78668
1303,2018,20.269558232931725
1303,2019,16.18256
1303,2020,0.69589322912749
1303,2021,1.184059197936
1303,2022,1.0535451585
1303,2023,1.7653076263333334
1304,2016,30.129194630872483
1304,2017,26.13848
1304,2018,19.13124497991968
1304,2019,17.173759999999998
1304,2020,19.847808765816733
1304,2021,43.7048000026
1304,2022,34.957379033467745
1304,2023,24.2144176071486
1320,2010,27.6425702811245
1320,2011,24.179435483870968
1320,2012,25.251792828685257
1320,2013,27.893951612903223
1320,2014,35.274800000000006
1320,2015,26.39689243027889
1320,2016,17.18156626506024
1320,2017,16.72624
1320,2018,19.076425702811243
1320,2019,21.36204
1320,2020,19.720119506494022
1320,2021,29.12707997132
1320,2022,22.677943568225807
1320,2023,27.520401575180724
1810,2012,18.028285714285715
1810,2013,31.70766129032258
1810,2014,63.2006
1810,2015,63.665697211155376
1810,2016,25.992289156626505
1810,2017,22.28448
1810,2018,17.57140562248996
1810,2019,17.912
1810,2020,17.709402399840638
1810,2021,20.26400005356
1810,2022,19.094435507338712
1810,2023,23.9740963439759
1820,2014,81.7783870967742
1820,2015,77.09027888446215
1820,2016,39.037108433734936
1820,2017,30.41384
1820,2018,20.76610441767068
1820,2019,15.41368
1820,2020,3.791952372561753
1820,2021,5.041925217632
1820,2022,2.699016628693548
1820,2023,2.306690770947791
1830,2018,52.35126582278481
1830,2019,73.3612
1830,2020,66.2826692650996
1830,2021,86.26560009952
1830,2022,99.66088716274191
1830,2023,130.64779114867468
1831,2019,93.1051851851852
1831,2020,6.032768638972112
1831,2021,6.442433048256
1831,2022,5.634173075979839
1831,2023,5.729009241453816
2001,2010,14.975301204819276
2001,2011,13.06592741935484
2001,2012,15.159362549800797
2001,2013,13.342137096774191
2001,2014,16.08576
2001,2015,11.539482071713149
2001,2016,6.346867469879518
2001,2017,7.13092
2001,2018,10.412530120481929
2001,2019,8.68144
2001,2020,15.7374431374502
2001,2021,29.00137440464
2001,2022,37.08588723975807
2001,2023,23.409036062088354
2002,2010,16.719277108433737
2002,2011,21.961290322580645
2002,2012,21.86035856573705
2002,2013,21.867540322580645
2002,2014,30.04952
2002,2015,23.54565737051793
2002,2016,16.43281124497992
2002,2017,18.50216
2002,2018,25.59409638554217
2002,2019,24.4858
2010,2010,92.93373493975903
2010,2011,100.54637096774194
2010,2012,94.1593625498008
2010,2013,96.9516129032258
2010,2014,114.59156
2010,2015,89.90262948207172
2010,2016,80.67200803212852
2010,2017,98.51816
2010,2018,118.29698795180724
2010,2019,108.7788
2010,2020,86.5669322829482
2010,2021,117.6571999506
2010,2022,107.04758062616936
2010,2023,87.14779136044176
2020,2010,83.34457831325301
2020,2011,107.0983870967742
2020,2012,111.63346613545816
2020,2013,121.05806451612904
2020,2014,127.93948
2020,2015,107.81011952191236
2020,2016,66.48020080321285
2020,2017,65.21436
2020,2018,70.29220883534136
2020,2019,80.764
2020,2020,76.39521909645418
2020,2021,126.57640011792
2020,2022,158.96774221491935
2020,2023,133.75903666706827
2030,2010,40.54236947791164
2030,2011,45.55564516129032
2030,2012,65.71513944223108
2030,2013,61.15625
2030,2014,71.80176
2030,2015,53.63470119521912
2030,2016,32.771566265060244
2030,2017,33.780480000000004
2030,2018,39.9129718875502
2030,2019,41.1952
2030,2020,56.189641321474106
2030,2021,157.2752001672
2030,2022,107.1149194171371
2030,2023,84.8265062511245
2040,2010,53.92341365461848
2040,2011,57.35419354838709
2040,2012,56.240717131474106
2040,2013,64.06528225806451
2040,2014,83.78544000000001
2040,2015,60.39243027888446
2040,2016,29.28020080321285
2040,2017,23.198400000000003
2040,2018,20.048674698795185
2040,2019,22.9652
2040,2020,22.28225525247012
2040,2021,41.6255419466
2040,2022,35.66467742008064
2040,2023,23.581526139558235
2050,2010,34.0425702811245
2050,2011,27.09133064516129
2050,2012,35.75657370517928
2050,2013,49.41875
2050,2014,72.68636000000001
2050,2015,67.4837450199203
2050,2016,37.049277108433735
2050,2017,42.03744
2050,2018,34.981726907630524
2050,2019,31.4082
2050,2020,42.217529920239045
2050,2021,38.975599990560006
2050,2022,32.76633057278226
2050,2023,34.552409696746984
2060,2010,21.442168674698795
2060,2011,31.15685483870968
2060,2012,32.22390438247012
2060,2013,28.118951612903224
2060,2014,32.43692
2060,2015,19.624701195219124
2060,2016,12.310843373493976
2060,2017,15.4518
2060,2018,18.956184738955823
2060,2019,15.26248
2060,2020,11.525338590912352
2060,2021,19.01767997
2060,2022,17.543790286491934
2060,2023,12.96337351742972
2070,2010,20.714016064257027
2070,2011,25.14318548387097
2070,2012,28.430876494023902
2070,2013,32.410483870967745
2070,2014,45.34551999999999
2070,2015,40.36988047808765
2070,2016,33.282208835341365
2070,2017,34.05632
2070,2018,30.600562248995985
2070,2019,26.73696
2070,2020,31.26505977099601
2070,2021,44.95160000608
2070,2022,31.208185457298388
2070,2023,31.579076438152608
2080,2010,20.49016064257028
2080,2011,18.39435483870968
2080,2012,21.261752988047807
2080,2013,21.48649193548387
2080,2014,30.28436
2080,2015,29.34278884462152
2080,2016,24.8040562248996
2080,2017,32.888760000000005
2080,2018,29.2321686746988
2080,2019,29.7926
2080,2020,29.81693228298805
2080,2021,44.31300009152
2080,2022,50.30262084157258
2080,2023,60.23132514188755
2090,2010,33.665060240963854
2090,2011,29.282661290322583
2090,2012,30.304780876494025
2090,2013,30.12298387096774
2090,2014,33.03268
2090,2015,23.27131474103586
2090,2016,12.626546184738956
2090,2017,12.7738
2090,2018,12.707510040160642
2090,2019,12.19584
2090,2020,18.56976093055777
2090,2021,40.76300003832
2090,2022,33.80096767778225
2090,2023,23.648273023654617
2100,2010,45.96923694779117
2100,2011,52.858790322580646
2100,2012,69.63470119521912
2100,2013,81.99290322580646
2100,2014,126.45452
2100,2015,87.07310756972112
2100,2016,60.41530120481928
2100,2017,57.81324
2100,2018,42.20301204819277
2100,2019,33.17468
2100,2020,26.135244909163347
2100,2021,63.3425049434
2100,2022,43.11041163637097
2100,2023,34.99216864116465
2110,2010,59.98088353413655
2110,2011,44.80923387096775
2110,2012,54.87434262948207
2110,2013,43.816572580645165
2110,2014,41.71592
2110,2015,30.51653386454183
2110,2016,21.192530120481926
2110,2017,19.37676
2110,2018,16.439357429718875
2110,2019,18.26532
2110,2020,99.72250314585658
2110,2021,149.59824966276
2110,2022,68.50719773399194
2110,2023,57.19225692481928
2120,2010,11.398313253012049
2120,2011,12.228709677419356
2120,2012,16.054541832669322
2120,2013,14.036491935483872
2120,2014,21.02036
2120,2015,16.95768924302789
2120,2016,10.371526104417672
2120,2017,12.9314
2120,2018,13.05281124497992
2120,2019,13.27384
2120,2020,12.322708844298806
2120,2021,36.37493221512
2120,2022,33.525872652137096
2120,2023,27.445381532208835
2130,2010,8.783534136546184
2130,2011,12.950201612903228
2130,2012,19.399402390438247
2130,2013,16.82116935483871
2130,2014,20.49208
2130,2015,15.785219123505977
2130,2016,9.70835341365462
2130,2017,10.7616
2130,2018,8.922088353413654
2130,2019,8.16812
2130,2020,9.772509962513944
2130,2021,20.29731998836
2130,2022,15.698306468467743
2130,2023,11.616144524791164
2140,2010,10.746586345381528
2140,2011,10.81189516129032
2140,2012,16.084860557768923
2140,2013,14.181048387096777
2140,2014,17.390919999999998
2140,2015,14.295258964143429
2140,2016,11.70987951807229
2140,2017,13.04856
2140,2018,10.931084337349398
2140,2019,10.4238
2140,2020,13.106693241063743
2140,2021,22.84004002384
2140,2022,18.185645145887097
2140,2023,16.090763057710845
2150,2010,24.838152610441767
2150,2011,32.26895161290322
2150,2012,31.034661354581672
2150,2013,26.76129032258065
2150,2014,36.72424
2150,2015,36.15035856573705
2150,2016,19.624779116465863
2150,2017,20.043560000000003
2150,2018,19.59566265060241
2150,2019,17.79296
2150,2020,20.80589641318725
2150,2021,38.27480007936
2150,2022,38.631653185766126
2150,2023,34.808835362730925
2160,2010,66.7040562248996
2160,2011,56.32717741935484
2160,2012,55.45637450199203
2160,2013,48.16645161290323
2160,2014,57.23604
2160,2015,41.11366533864542
2160,2016,25.9485140562249
2160,2017,22.45896
2160,2018,22.87734939759036
2160,2019,19.1742
2160,2020,60.897354490996015
2160,2021,78.98340916368
2160,2022,41.82338546911291
2160,2023,43.67188756240964
2170,2010,16.49558232931727
2170,2011,19.85403225806452
2170,2012,17.280278884462152
2170,2013,16.855040322580646
2170,2014,24.05152
2170,2015,19.89422310756972
2170,2016,14.067871485943776
2170,2017,21.528920000000003
2170,2018,25.757831325301204
2170,2019,22.39516
2170,2020,34.06330689880478
2170,2021,56.8226000366
2170,2022,58.073185443951616
2170,2023,41.419678730522094
2180,2010,30.13373493975904
2180,2011,31.878225806451614
2180,2012,42.288645418326695
2180,2013,49.13145161290323
2180,2014,59.33136
2180,2015,45.836733067729085
2180,2016,35.63092369477912
2180,2017,34.1142
2180,2018,33.99682730923694
2180,2019,30.7222
2180,2020,43.11195225330677
2180,2021,64.17680001836
2180,2022,46.24092728112903
2180,2023,42.60040163710843
2190,2010,12.242489959839356
2190,2011,11.1
2190,2012,13.043147410358566
2190,2013,12.107862903225806
2190,2014,15.03084
2190,2015,14.412191235059762
2190,2016,11.120642570281124
2190,2017,12.06852
2190,2018,12.918032128514056
2190,2019,14.18312
2190,2020,23.12482066804781
2190,2021,39.5963999782
2190,2022,24.984717707540323
2190,2023,26.647469876947792
2200,2010,22.736546184738955
2200,2011,23.02258064516129
2200,2012,24.847211155378485
2200,2013,23.977217741935487
2200,2014,26.10004
2200,2015,18.421274900398405
2200,2016,12.418714859437753
2200,2017,14.228879999999998
2200,2018,11.43140562248996
2200,2019,10.73628
2200,2020,38.37991981948208
2200,2021,52.89535951164
2200,2022,30.819838269395163
2200,2023,46.547924570120486
2210,2010,54.825220883534136
2210,2011,56.63891129032258
2210,2012,84.0488047808765
2210,2013,69.58165322580645
2210,2014,81.76531999999999
2210,2015,56.82247011952192
2210,2016,32.63
2210,2017,19.24556
2210,2018,24.027751004016064
2210,2019,23.62012
2210,2020,24.68968128135458
2210,2021,39.7607999346
2210,2022,40.87116941314516
2210,2023,33.15582326738956
2220,2010,20.2004016064257
2220,2011,26.019959677419354
2220,2012,28.47948207171315
2220,2013,32.718951612903226
2220,2014,39.48284
2220,2015,32.293306772908366
2220,2016,23.190481927710845
2220,2017,21.97232
2220,2018,18.59538152610442
2220,2019,15.98328
2220,2020,19.11403353930677
2220,2021,33.773720954919995
2220,2022,22.59201606629032
2220,2023,18.850120513855423
2222,2019,36
2230,2010,32.31176706827309
2230,2011,31.986169354838708
2230,2012,29.994900398406376
2230,2013,34.63673387096774
2230,2014,49.87616
2230,2015,49.86629482071714
2230,2016,31.581726907630525
2230,2017,26.15572
2230,2018,24.765381526104417
2230,2019,24.11908
2230,2020,2.667207170286853
2230,2021,3.753399995792
2230,2022,3.1421169321048388
2230,2023,3.688152623497992
2240,2010,43.62670682730924
2240,2011,30.38870967741936
2240,2012,30.01235059760956
2240,2013,40.85383064516129
2240,2014,56.34428
2240,2015,51.02027888446215
2240,2016,27.17734939759036
2240,2017,27.76552
2240,2018,22.550240963855423
2240,2019,17.20872
2240,2020,18.103505993306776
2240,2021,30.53831999948
2240,2022,21.79935479520161
2240,2023,20.297590378353416
2250,2010,20.239759036144576
2250,2011,21.38870967741936
2250,2012,22.269322709163347
2250,2013,25.78991935483871
2250,2014,34.892120000000006
2250,2015,23.00183266932271
2250,2016,13.551566265060242
2250,2017,19.89288
2250,2018,24.91638554216868
2250,2019,23.48764
2250,2020,21.3642231270518
2250,2021,33.64460001372
2250,2022,28.28717737048387
2250,2023,24.030000004738955
2270,2010,41.70481927710844
2270,2011,42.35241935483871
2270,2012,57.7601593625498
2270,2013,81.01915322580645
2270,2014,108.07068
2270,2015,130.70039840637452
2270,2016,132.2101204819277
2270,2017,124.01324
2270,2018,101.4264658634538
2270,2019,117.2896
2270,2020,162.80398425776897
2270,2021,168.0232000128
2270,2022,182.81209693548388
2270,2023,292.8088356240964
2280,2010,22.40024096385542
2280,2011,21.65758064516129
2280,2012,25.88796812749004
2280,2013,29.31072580645161
2280,2014,41.990120000000005
2280,2015,51.41083665338645
2280,2016,44.45176706827309
2280,2017,58.79272
2280,2018,53.20502008032128
2280,2019,52.5546
2280,2020,51.28366526549801
2280,2021,54.37020013436
2280,2022,52.253225772540326
2280,2023,58.46144585064257
2290,2010,40.19116465863454
2290,2011,46.47701612903226
2290,2012,46.64302788844621
2290,2013,57.635282258064514
2290,2014,67.97156
2290,2015,47.265139442231074
2290,2016,41.1359437751004
2290,2017,56.58696
2290,2018,69.40477911646586
2290,2019,61.2196
2290,2020,53.26792830199203
2290,2021,69.354399933
2290,2022,54.89919348657258
2290,2023,42.14457835939759
2300,2010,171.50152610441765
2300,2011,134.2900806451613
2300,2012,131.66828685258963
2300,2013,135.29834677419353
2300,2014,182.58528
2300,2015,111.55661354581672
2300,2016,57.61843373493976
2300,2017,41.256440000000005
2300,2018,37.92574297188755
2300,2019,26.772080000000003
2300,2020,14.599780612545816
2300,2021,35.38216001124
2300,2022,27.15629859137097
2300,2023,29.759692418072287
2310,2010,21.5855421686747
2310,2011,20.558467741935484
2310,2012,19.970717131474103
2310,2013,22.875
2310,2014,32.88196
2310,2015,25.910717131474104
2310,2016,13.670361445783133
2310,2017,16.02684
2310,2018,20.71176706827309
2310,2019,19.09752
2310,2020,15.42852588247012
2310,2021,30.79036009984
2310,2022,46.05181448677419
2310,2023,35.904819281285135
2320,2010,35.81767068273093
2320,2011,26.146370967741937
2320,2012,25.643625498007967
2320,2013,27.440120967741933
2320,2014,36.91612
2320,2015,39.50828685258964
2320,2016,25.77409638554217
2320,2017,27.80188
2320,2018,24.59012048192771
2320,2019,22.6144
2320,2020,16.99096912936255
2320,2021,23.89479963616
2320,2022,17.277042665120966
2320,2023,18.743132242570283
2330,2010,14.770843373493976
2330,2011,19.43536290322581
2330,2012,19.690956175298805
2330,2013,24.015645161290323
2330,2014,35.920120000000004
2330,2015,37.21438247011952
2330,2016,33.84706827309237
2330,2017,41.10472
2330,2018,45.82020080321285
2330,2019,50.36212
2330,2020,43.78585523442231
2330,2021,60.24399896096
2330,2022,54.428964845241936
2330,2023,43.31164658040161
2340,2010,34.266666666666666
2340,2011,26.07379032258065
2340,2012,28.87370517928287
2340,2013,38.51370967741936
2340,2014,42.928160000000005
2340,2015,36.16749003984064
2340,2016,16.96863453815261
2340,2017,13.85188
2340,2018,12.329196787148591
2340,2019,11.41296
2340,2020,12.222908372952192
2340,2021,27.82027990312
2340,2022,21.37302419064516
2340,2023,17.265783195461847
2350,2010,18.476506024096384
2350,2011,17.854233870967743
2350,2012,15.203386454183269
2350,2013,12.235685483870968
2350,2014,15.22116
2350,2015,10.402908366533865
2350,2016,6.390240963855422
2350,2017,8.75132
2350,2018,14.573895582329316
2350,2019,11.97664
2350,2020,9.604860588693226
2350,2021,17.4304000094
2350,2022,16.472983898508065
2350,2023,12.396144587108433
2360,2010,57.26365461847389
2360,2011,57.60544354838709
2360,2012,66.87450199203187
2360,2013,71.63407258064517
2360,2014,94.32484
2360,2015,93.77892430278884
2360,2016,79.16104417670682
2360,2017,53.00932
2360,2018,50.7144578313253
2360,2019,46.8008
2360,2020,52.77649406059761
2360,2021,97.6044002382
2360,2022,57.94233862028226
2360,2023,44.051807296064254
2370,2010,30.17550200803213
2370,2011,20.82040322580645
2370,2012,25.350478087649403
2370,2013,22.62346774193548
2370,2014,25.75156
2370,2015,20.98617529880478
2370,2016,10.916465863453814
2370,2017,11.7622
2370,2018,12.084497991967872
2370,2019,10.25912
2370,2020,10.949760921418326
2370,2021,20.77924006676
2370,2022,14.824758068084678
2370,2023,15.14811245010442
2380,2010,28.47690763052209
2380,2011,24.229435483870965
2380,2012,20.68625498007968
2380,2013,16.892540322580647
2380,2014,28.6732
2380,2015,19.61386454183267
2380,2016,10.783855421686749
2380,2017,12.9752
2380,2018,23.80232931726908
2380,2019,19.97184
2380,2020,10.200384293752988
2380,2021,15.15469940572
2380,2022,16.35945742717742
2380,2023,10.685341371650605
3001,2011,13.956
3001,2012,19.337250996015936
3001,2013,20.64516129032258
3001,2014,25.18876
3001,2015,20.300796812749
3001,2016,11.968915662650604
3001,2017,10.00208
3001,2018,8.728955823293171
3001,2019,9.0688
3002,2012,20.582165605095543
3002,2013,24.95665322580645
3002,2014,29.26388
3002,2015,24.098446215139443
3002,2016,12.339879518072287
3002,2017,10.0044
3002,2018,8.920763052208835
3002,2019,9.01976
3002,2020,12.752749036486057
3002,2021,21.15779996476
3002,2022,15.475161286854838
3002,2023,12.707148590200804
3003,2012,17.120754716981132
3003,2013,22.06370967741936
3003,2014,26.302
3003,2015,21.127609561752987
3003,2016,13.658473895582327
3003,2017,11.67756
3003,2018,10.62401606425703
3003,2019,13.11904
3003,2020,22.48161910123506
3003,2021,27.29768000036
3003,2022,22.713387112419355
3003,2023,20.8940963820482
3004,2013,21.84977578475336
3004,2014,24.85468
3004,2015,20.07342629482072
3004,2016,12.082088353413656
3004,2017,10.25016
3004,2018,9.39269076305221
3004,2019,9.56756
3004,2020,10.87796816892032
3004,2021,15.38047996924
3004,2022,12.420241974879032
3004,2023,11.22899599690763
3005,2014,40.333955223880594
3005,2015,36.48330677290837
3005,2016,20.566144578313253
3005,2017,17.97408
3005,2018,13.978955823293171
3005,2019,15.18336
3005,2020,24.10302789848605
3005,2021,29.8588399508
3005,2022,22.22266127983871
3005,2023,17.041526059196787
3007,2017,50.54013333333333
3007,2018,42.37690763052209
3007,2019,42.7794
3007,2020,36.94103533454183
3007,2021,55.73146601844
3007,2022,45.39381686334677
3007,2023,35.30481932923695
3008,2017,12.80475
3008,2018,21.53413654618474
3008,2019,58.23724
3008,2020,2.590134148111554
3008,2021,3.890208003068
3008,2022,2.66680444678629
3008,2023,2.8630622505341363
3010,2010,30.648995983935745
3010,2011,31.32399193548387
3010,2012,41.95816733067729
3010,2013,50.82963709677419
3010,2014,71.19736
3010,2015,68.1915139442231
3010,2016,45.599718875502006
3010,2017,35.641839999999995
3010,2018,27.581646586345386
3010,2019,28.32428
3010,2020,30.42717133486056
3010,2021,42.3299999846
3010,2022,37.888709775927424
3010,2023,35.306425737951805
3020,2010,33.81004016064257
3020,2011,39.40766129032258
3020,2012,47.97529880478088
3020,2013,50.99858870967742
3020,2014,60.88884
3020,2015,43.776494023904384
3020,2016,24.523815261044177
3020,2017,17.61932
3020,2018,15.32273092369478
3020,2019,18.21856
3020,2020,23.89976089984064
3020,2021,31.05200007624
3020,2022,28.803629059879032
3020,2023,32.40180726429719
3030,2010,45.297590361445785
3030,2011,58.56431451612904
3030,2012,88.04282868525897
3030,2013,101.33266129032258
3030,2014,110.3724
3030,2015,85.18430278884462
3030,2016,60.24935742971888
3030,2017,50.86212
3030,2018,47.7933734939759
3030,2019,64.5766
3030,2020,55.94063750513944
3030,2021,62.85120002772
3030,2022,54.65927413209677
3030,2023,54.45200810566265
3040,2010,68.11847389558233
3040,2011,64.94858870967742
3040,2012,78.74302788844622
3040,2013,83.41229838709677
3040,2014,95.02372
3040,2015,88.31099601593625
3040,2016,60.95787148594378
3040,2017,49.33776
3040,2018,38.731767068273086
3040,2019,47.1696
3040,2020,65.66294835011952
3040,2021,83.75680004911999
3040,2022,76.25927394415324
3040,2023,67.1975904107229
3050,2010,67.24899598393574
3050,2011,69.06350806451613
3050,2012,97.10557768924303
3050,2013,105.62903225806453
3050,2014,112.99244
3050,2015,92.06290836653386
3050,2016,71.12995983935743
3050,2017,55.152440000000006
3050,2018,40.76971887550201
3050,2019,50.4346
3050,2020,62.704780973984064
3050,2021,80.91320022588
3050,2022,60.12963713403226
3050,2023,48.282329360040166
3060,2010,29.331726907630525
3060,2011,35.211693548387096
3060,2012,49.86035856573705
3060,2013,67.1149193548387
3060,2014,71.06072
3060,2015,60.24003984063745
3060,2016,39.97546184738955
3060,2017,31.55844
3060,2018,26.9585140562249
3060,2019,31.3918
3060,2020,32.48816733334662
3060,2021,42.2708000644
3060,2022,38.06673392185484
3060,2023,36.34939756763052
3080,2010,45.63614457831325
3080,2011,47.43850806451613
3080,2012,55.570717131474105
3080,2013,59.01713709677419
3080,2014,60.41464
3080,2015,45.76091633466135
3080,2016,29.628473895582328
3080,2017,26.2366
3080,2018,23.397429718875504
3080,2019,28.9376
3080,2020,33.41163335848606
3080,2021,47.9974000092
3080,2022,44.31693553923387
3080,2023,41.712650635742975
3090,2010,18.4144578313253
3090,2011,21.19435483870968
3090,2012,24.35
3090,2013,27.6508064516129
3090,2014,29.38796
3090,2015,22.656733067729085
3090,2016,13.705060240963856
3090,2017,11.95364
3090,2018,12.950963855421689
3090,2019,13.06304
3090,2020,14.077171302868528
3090,2021,19.9988800124
3090,2022,16.585161313225807
3090,2023,15.183855436024096
3091,2010,11.366888888888887
3091,2011,12.51858870967742
3091,2012,15.739402390438247
3091,2013,15.867459677419356
3091,2014,17.78284
3091,2015,13.00796812749004
3091,2016,7.813293172690763
3091,2017,7.68956
3091,2018,9.250361445783131
3091,2019,8.15216
