symbol,year,capital,total_liabilities,net_income,roe,roa,pe,eps,bvps,de
2170.SR,2020,692000000.0,1763623000.0,1622307000.0,0.62294,0.28444,2.3038,10.98,52.7818,0.4588
2170.SR,2021,692000000.0,1763623000.0,1622307000.0,0.62294,0.28444,2.3038,10.98,52.7818,0.4588
2170.SR,2022,692000000.0,1422715000.0,64543000.0,0.02489,0.01291,40.0538,0.93,52.4597,0.4003
2170.SR,2023,692000000.0,1554850000.0,-82245000.0,-0.0293,-0.01745,-25.0621,-1.61,43.8171,0.364
2170.SR,2024,692000000.0,490516000.0,-50703000.0,-0.01554,-0.01004,-52.4658,-0.73,50.4788,0.0075
2180.SR,2014,115000000.0,183356852.0,-9063067.0,-0.07547,-0.02987,-66.7089,-0.79,10.4424,0.8859
2180.SR,2015,115000000.0,183356852.0,-9063067.0,-0.07547,-0.02987,-66.7089,-0.79,10.4424,0.8859
2180.SR,2016,115000000.0,183356852.0,-9063067.0,-0.07547,-0.02987,-66.7089,-0.79,10.4424,0.8859
2180.SR,2017,115000000.0,183356852.0,-9063067.0,-0.07547,-0.02987,-66.7089,-0.79,10.4424,0.8859
2180.SR,2018,115000000.0,183356852.0,-9063067.0,-0.07547,-0.02987,-66.7089,-0.79,10.4424,0.8859
2180.SR,2019,115000000.0,183356852.0,-9063067.0,-0.07547,-0.02987,-66.7089,-0.79,10.4424,0.8859
2180.SR,2020,115000000.0,183356852.0,-9063067.0,-0.07547,-0.02987,-66.7089,-0.79,10.4424,0.8859
2180.SR,2021,115000000.0,183356852.0,-9063067.0,-0.07547,-0.02987,-66.7089,-0.79,10.4424,0.8859
2180.SR,2022,115000000.0,154996313.0,9795159.0,0.0777,0.03318,41.0,0.85,11.4812,0.5793
2180.SR,2023,115000000.0,143027171.0,11989910.0,0.08697,0.04179,52.6923,1.04,12.4958,0.4144
2180.SR,2024,115000000.0,136077381.0,930509.0,0.00644,0.00327,52.6923,1.04,12.6475,0.346
2190.SR,2014,816000000.0,2698664868.0,57878318.0,0.03895,0.01159,43.2394,0.71,18.211,0.5511
2190.SR,2015,816000000.0,2698664868.0,57878318.0,0.03895,0.01159,43.2394,0.71,18.211,0.5511
2190.SR,2016,816000000.0,2698664868.0,57878318.0,0.03895,0.01159,43.2394,0.71,18.211,0.5511
2190.SR,2017,816000000.0,2698664868.0,57878318.0,0.03895,0.01159,43.2394,0.71,18.211,0.5511
2190.SR,2018,816000000.0,2698664868.0,57878318.0,0.03895,0.01159,43.2394,0.71,18.211,0.5511
2190.SR,2019,816000000.0,2698664868.0,57878318.0,0.03895,0.01159,43.2394,0.71,18.211,0.5511
2190.SR,2020,816000000.0,2698664868.0,57878318.0,0.03895,0.01159,43.2394,0.71,18.211,0.5511
2190.SR,2021,816000000.0,2698664868.0,57878318.0,0.03895,0.01159,43.2394,0.71,18.211,0.5511
2190.SR,2022,816000000.0,2742141013.0,36729508.0,0.02447,0.00731,45.1111,0.45,18.5775,0.5799
2190.SR,2023,816000000.0,3675258714.0,71203083.0,0.04708,0.01289,35.2874,0.87,18.5511,0.9623
2190.SR,2024,816000000.0,3623088569.0,-741877.0,-0.0005,-0.00012,-373.0,-0.01,18.169,0.9331
2200.SR,2014,400000000.0,454919000.0,-60116000.0,-0.56874,-0.10723,-14.6068,-0.3005,0.5285,2.8716
2200.SR,2015,400000000.0,454919000.0,-60116000.0,-0.56874,-0.10723,-14.6068,-0.3005,0.5285,2.8716
2200.SR,2016,400000000.0,454919000.0,-60116000.0,-0.56874,-0.10723,-14.6068,-0.3005,0.5285,2.8716
2200.SR,2017,400000000.0,454919000.0,-60116000.0,-0.56874,-0.10723,-14.6068,-0.3005,0.5285,2.8716
2200.SR,2018,400000000.0,454919000.0,-60116000.0,-0.56874,-0.10723,-14.6068,-0.3005,0.5285,2.8716
2200.SR,2019,400000000.0,454919000.0,-60116000.0,-0.56874,-0.10723,-14.6068,-0.3005,0.5285,2.8716
2200.SR,2020,400000000.0,454919000.0,-60116000.0,-0.56874,-0.10723,-14.6068,-0.3005,0.5285,2.8716
2200.SR,2021,400000000.0,454919000.0,-60116000.0,-0.56874,-0.10723,-14.6068,-0.3005,0.5285,2.8716
2200.SR,2022,100000000.0,667242000.0,-10488000.0,-0.10133,-0.01578,-50.7936,-0.0525,0.5066,4.244
2200.SR,2023,100000000.0,674594000.0,132105000.0,0.79003,0.15762,12.8889,0.66,1.1656,2.0117
2200.SR,2024,150000000.0,530264000.0,168177000.0,0.53016,0.18287,14.5,0.84,2.0066,1.0442
2210.SR,2014,235200000.0,820671000.0,27689000.0,0.07915,0.02366,27.4002,1.177,14.9783,1.5078
2210.SR,2015,235200000.0,820671000.0,27689000.0,0.07915,0.02366,27.4002,1.177,14.9783,1.5078
2210.SR,2016,235200000.0,820671000.0,27689000.0,0.07915,0.02366,27.4002,1.177,14.9783,1.5078
2210.SR,2017,235200000.0,820671000.0,27689000.0,0.07915,0.02366,27.4002,1.177,14.9783,1.5078
2210.SR,2018,235200000.0,820671000.0,27689000.0,0.07915,0.02366,27.4002,1.177,14.9783,1.5078
2210.SR,2019,235200000.0,820671000.0,27689000.0,0.07915,0.02366,27.4002,1.177,14.9783,1.5078
2210.SR,2020,235200000.0,820671000.0,27689000.0,0.07915,0.02366,27.4002,1.177,14.9783,1.5078
2210.SR,2021,235200000.0,820671000.0,27689000.0,0.07915,0.02366,27.4002,1.177,14.9783,1.5078
2210.SR,2022,235200000.0,747111000.0,37016000.0,0.10062,0.03214,20.9657,1.574,16.4105,1.2663
2210.SR,2023,235200000.0,777935000.0,-156885000.0,-0.50982,-0.14659,-4.8126,-6.67,9.7566,2.2924
2210.SR,2024,235200000.0,855007000.0,11719000.0,0.04949,0.01113,-4.8126,-6.67,10.3794,2.2981
2220.SR,2014,354000000.0,150862198.0,-29130080.0,-0.0828,-0.05795,-26.1735,-0.98,9.9378,0.1216
2220.SR,2015,354000000.0,150862198.0,-29130080.0,-0.0828,-0.05795,-26.1735,-0.98,9.9378,0.1216
2220.SR,2016,354000000.0,150862198.0,-29130080.0,-0.0828,-0.05795,-26.1735,-0.98,9.9378,0.1216
2220.SR,2017,354000000.0,150862198.0,-29130080.0,-0.0828,-0.05795,-26.1735,-0.98,9.9378,0.1216
2220.SR,2018,354000000.0,150862198.0,-29130080.0,-0.0828,-0.05795,-26.1735,-0.98,9.9378,0.1216
2220.SR,2019,354000000.0,150862198.0,-29130080.0,-0.0828,-0.05795,-26.1735,-0.98,9.9378,0.1216
2220.SR,2020,354000000.0,150862198.0,-29130080.0,-0.0828,-0.05795,-26.1735,-0.98,9.9378,0.1216
2220.SR,2021,354000000.0,150862198.0,-29130080.0,-0.0828,-0.05795,-26.1735,-0.98,9.9378,0.1216
2220.SR,2022,354000000.0,130087782.0,-38997304.0,-0.11687,-0.08225,-15.3818,-1.1,8.9143,0.1066
2220.SR,2023,354000000.0,113938352.0,-31470394.0,-0.10493,-0.07459,-22.3146,-0.89,8.0305,0.1013
2220.SR,2024,354000000.0,128638135.0,-40296356.0,-0.15213,-0.10435,-15.5439,-1.14,6.9344,0.115
2222.SR,2014,60000000000.0,882022000000.0,395203000000.0,0.355,0.18274,18.0808,1.6364,4.6023,0.4589
2222.SR,2015,60000000000.0,882022000000.0,395203000000.0,0.355,0.18274,18.0808,1.6364,4.6023,0.4589
2222.SR,2016,60000000000.0,882022000000.0,395203000000.0,0.355,0.18274,18.0808,1.6364,4.6023,0.4589
2222.SR,2017,60000000000.0,882022000000.0,395203000000.0,0.355,0.18274,18.0808,1.6364,4.6023,0.4589
2222.SR,2018,60000000000.0,882022000000.0,395203000000.0,0.355,0.18274,18.0808,1.6364,4.6023,0.4589
2222.SR,2019,60000000000.0,882022000000.0,395203000000.0,0.355,0.18274,18.0808,1.6364,4.6023,0.4589
2222.SR,2020,60000000000.0,882022000000.0,395203000000.0,0.355,0.18274,18.0808,1.6364,4.6023,0.4589
2222.SR,2021,60000000000.0,882022000000.0,395203000000.0,0.355,0.18274,18.0808,1.6364,4.6023,0.4589
2222.SR,2022,75000000000.0,826777000000.0,597215000000.0,0.46618,0.25656,11.8145,2.47,5.9893,0.2713
2222.SR,2023,90000000000.0,740848000000.0,452753000000.0,0.3035,0.18216,17.6471,1.87,6.3427,0.1891
2222.SR,2024,90000000000.0,772275000000.0,393891000000.0,0.26322,0.16072,17.2086,1.63,6.0294,0.219
2223.SR,2014,441000000.0,4119756906.0,1502515031.0,0.35399,0.17963,7.9352,8.9,25.1529,0.5567
2223.SR,2015,441000000.0,4119756906.0,1502515031.0,0.35399,0.17963,7.9352,8.9,25.1529,0.5567
2223.SR,2016,441000000.0,4119756906.0,1502515031.0,0.35399,0.17963,7.9352,8.9,25.1529,0.5567
2282.SR,2015,200000000.0,40175077.0,77275987.0,0.37164,0.28444,26.9262,3.8638,10.3967,0.0854
2223.SR,2017,441000000.0,4119756906.0,1502515031.0,0.35399,0.17963,7.9352,8.9,25.1529,0.5567
2223.SR,2018,441000000.0,4119756906.0,1502515031.0,0.35399,0.17963,7.9352,8.9,25.1529,0.5567
2223.SR,2019,441000000.0,4119756906.0,1502515031.0,0.35399,0.17963,7.9352,8.9,25.1529,0.5567
2223.SR,2020,441000000.0,4119756906.0,1502515031.0,0.35399,0.17963,7.9352,8.9,25.1529,0.5567
2223.SR,2021,441000000.0,4119756906.0,1502515031.0,0.35399,0.17963,7.9352,8.9,25.1529,0.5567
2223.SR,2022,1687500000.0,3561986000.0,1978080000.0,0.42414,0.23259,7.9352,10.98,30.2244,0.4353
2223.SR,2023,1687500000.0,3987677000.0,1509612000.0,0.30339,0.17251,16.1693,8.98,28.9374,0.4371
2223.SR,2024,1687500000.0,3341788000.0,972028000.0,0.2098,0.11714,19.3426,5.78,26.1357,0.2435
2230.SR,2014,843200000.0,2982687000.0,69570000.0,0.04301,0.0151,40.8434,0.083,1.9184,1.1792
2230.SR,2015,843200000.0,2982687000.0,69570000.0,0.04301,0.0151,40.8434,0.083,1.9184,1.1792
2230.SR,2016,843200000.0,2982687000.0,69570000.0,0.04301,0.0151,40.8434,0.083,1.9184,1.1792
2230.SR,2017,843200000.0,2982687000.0,69570000.0,0.04301,0.0151,40.8434,0.083,1.9184,1.1792
2230.SR,2018,843200000.0,2982687000.0,69570000.0,0.04301,0.0151,40.8434,0.083,1.9184,1.1792
2230.SR,2019,843200000.0,2982687000.0,69570000.0,0.04301,0.0151,40.8434,0.083,1.9184,1.1792
2230.SR,2020,843200000.0,2982687000.0,69570000.0,0.04301,0.0151,40.8434,0.083,1.9184,1.1792
2230.SR,2021,843200000.0,2982687000.0,69570000.0,0.04301,0.0151,40.8434,0.083,1.9184,1.1792
2230.SR,2022,843200000.0,2969303000.0,80223000.0,0.04895,0.01735,26.5,0.1,1.9686,0.9079
2230.SR,2023,843200000.0,3097642000.0,182886000.0,0.10571,0.03833,19.6364,0.22,2.1351,0.6813
2230.SR,2024,843200000.0,4159251000.0,291241000.0,0.14969,0.05215,26.4857,0.35,2.4798,0.7588
2240.SR,2014,600000000.0,4565400000.0,-159417000.0,-0.1649,-0.02789,-10.4323,-2.66,16.1121,2.6419
2240.SR,2015,600000000.0,4565400000.0,-159417000.0,-0.1649,-0.02789,-10.4323,-2.66,16.1121,2.6419
2240.SR,2016,600000000.0,4565400000.0,-159417000.0,-0.1649,-0.02789,-10.4323,-2.66,16.1121,2.6419
2240.SR,2017,600000000.0,4565400000.0,-159417000.0,-0.1649,-0.02789,-10.4323,-2.66,16.1121,2.6419
2240.SR,2018,600000000.0,4565400000.0,-159417000.0,-0.1649,-0.02789,-10.4323,-2.66,16.1121,2.6419
2240.SR,2019,600000000.0,4565400000.0,-159417000.0,-0.1649,-0.02789,-10.4323,-2.66,16.1121,2.6419
2240.SR,2020,600000000.0,4565400000.0,-159417000.0,-0.1649,-0.02789,-10.4323,-2.66,16.1121,2.6419
2240.SR,2021,600000000.0,4565400000.0,-159417000.0,-0.1649,-0.02789,-10.4323,-2.66,16.1121,2.6419
2240.SR,2022,600000000.0,5059169000.0,-178069000.0,-0.20496,-0.03038,-5.3535,-2.97,12.848,3.7717
2240.SR,2023,600000000.0,5424772000.0,-297843000.0,-0.48719,-0.04931,-5.2923,-4.96,7.53,5.2127
2240.SR,2024,600000000.0,5363929000.0,26805000.0,0.05763,0.00443,71.8889,0.45,7.9753,4.5363
2250.SR,2014,4500000000.0,418111000.0,1136272000.0,0.15505,0.09229,12.3123,2.8111,18.095,0.0929135555555555
2250.SR,2015,4500000000.0,418111000.0,1136272000.0,0.15505,0.09229,12.3123,2.8111,18.095,0.0929135555555555
2250.SR,2016,4500000000.0,418111000.0,1136272000.0,0.15505,0.09229,12.3123,2.8111,18.095,0.0929135555555555
2250.SR,2017,4500000000.0,418111000.0,1136272000.0,0.15505,0.09229,12.3123,2.8111,18.095,0.0929135555555555
2250.SR,2018,4500000000.0,418111000.0,1136272000.0,0.15505,0.09229,12.3123,2.8111,18.095,0.0929135555555555
2250.SR,2019,4500000000.0,418111000.0,1136272000.0,0.15505,0.09229,12.3123,2.8111,18.095,0.0929135555555555
2250.SR,2020,4500000000.0,418111000.0,1136272000.0,0.15505,0.09229,12.3123,2.8111,18.095,0.0929135555555555
2250.SR,2021,4500000000.0,418111000.0,1136272000.0,0.15505,0.09229,12.3123,2.8111,18.095,0.0929135555555555
2250.SR,2022,7548000000.0,367240000.0,277440000.0,0.0308,0.02375,53.6097,0.4556,15.7319,0.0486539480657127
2250.SR,2023,7548000000.0,749808000.0,112201000.0,0.01084,0.01028,147.9997,0.1667,14.7538,0.0993386327503974
2250.SR,2024,7548000000.0,266931000.0,201243000.0,0.02027,0.01928,61.8519,0.3,14.477,0.035364467408585
2270.SR,2014,325000000.0,674616000.0,260553000.0,0.16992,0.11687,20.2703,8.14,47.9174,0.0416
2270.SR,2015,325000000.0,674616000.0,260553000.0,0.16992,0.11687,20.2703,8.14,47.9174,0.0416
2270.SR,2016,325000000.0,674616000.0,260553000.0,0.16992,0.11687,20.2703,8.14,47.9174,0.0416
2270.SR,2017,325000000.0,674616000.0,260553000.0,0.16992,0.11687,20.2703,8.14,47.9174,0.0416
2270.SR,2018,325000000.0,674616000.0,260553000.0,0.16992,0.11687,20.2703,8.14,47.9174,0.0416
2270.SR,2019,325000000.0,674616000.0,260553000.0,0.16992,0.11687,20.2703,8.14,47.9174,0.0416
2270.SR,2020,325000000.0,674616000.0,260553000.0,0.16992,0.11687,20.2703,8.14,47.9174,0.0416
2270.SR,2021,325000000.0,674616000.0,260553000.0,0.16992,0.11687,20.2703,8.14,47.9174,0.0416
2270.SR,2022,325000000.0,725066000.0,207291000.0,0.13489,0.09181,33.3333,6.48,48.1317,0.0433
2270.SR,2023,325000000.0,808636000.0,308771000.0,0.19338,0.12945,34.6736,9.65,51.6618,0.0387
2270.SR,2024,325000000.0,844747000.0,483687000.0,0.27955,0.18835,22.3413,10.98,52.7818,0.0295
2280.SR,2014,10000000000.0,15135889000.0,1563543000.0,0.097,0.04924,31.25,1.56,16.2169,0.6342
2280.SR,2015,10000000000.0,15135889000.0,1563543000.0,0.097,0.04924,31.25,1.56,16.2169,0.6342
2280.SR,2016,10000000000.0,15135889000.0,1563543000.0,0.097,0.04924,31.25,1.56,16.2169,0.6342
2280.SR,2017,10000000000.0,15135889000.0,1563543000.0,0.097,0.04924,31.25,1.56,16.2169,0.6342
2280.SR,2018,10000000000.0,15135889000.0,1563543000.0,0.097,0.04924,31.25,1.56,16.2169,0.6342
2280.SR,2019,10000000000.0,15135889000.0,1563543000.0,0.097,0.04924,31.25,1.56,16.2169,0.6342
2280.SR,2020,10000000000.0,15135889000.0,1563543000.0,0.097,0.04924,31.25,1.56,16.2169,0.6342
2280.SR,2021,10000000000.0,15135889000.0,1563543000.0,0.097,0.04924,31.25,1.56,16.2169,0.6342
2280.SR,2022,10000000000.0,15091105000.0,1759812000.0,0.10734,0.05514,30.3977,1.76,16.7721,0.6039
2280.SR,2023,10000000000.0,18385190000.0,2049123000.0,0.1189,0.06003,27.2195,2.05,17.9053,0.7012
2280.SR,2024,10000000000.0,16776828000.0,2313100000.0,0.12644,0.06447,24.7619,2.31,18.9043,0.5677
2281.SR,2014,200000000.0,971444270.0,13556583.0,0.03806,0.01021,120.7353,0.68,17.8101,1.5096
2281.SR,2015,200000000.0,971444270.0,13556583.0,0.03806,0.01021,120.7353,0.68,17.8101,1.5096
2281.SR,2016,200000000.0,971444270.0,13556583.0,0.03806,0.01021,120.7353,0.68,17.8101,1.5096
2281.SR,2017,200000000.0,971444270.0,13556583.0,0.03806,0.01021,120.7353,0.68,17.8101,1.5096
2281.SR,2018,200000000.0,971444270.0,13556583.0,0.03806,0.01021,120.7353,0.68,17.8101,1.5096
2281.SR,2019,200000000.0,971444270.0,13556583.0,0.03806,0.01021,120.7353,0.68,17.8101,1.5096
2281.SR,2020,200000000.0,971444270.0,13556583.0,0.03806,0.01021,120.7353,0.68,17.8101,1.5096
2281.SR,2021,200000000.0,971444270.0,13556583.0,0.03806,0.01021,120.7353,0.68,17.8101,1.5096
2281.SR,2022,200000000.0,1137970185.0,186809894.0,0.38495,0.11943,14.0471,9.34,30.7185,1.0231
2281.SR,2023,200000000.0,1332108095.0,75940950.0,0.12316,0.03983,27.1053,3.8,30.9412,1.3268
2281.SR,2024,200000000.0,2016796735.0,95822173.0,0.14732,0.03986,27.1053,3.8,34.1009,1.9352
2282.SR,2014,200000000.0,40175077.0,77275987.0,0.37164,0.28444,26.9262,3.8638,10.3967,0.0854
2282.SR,2016,200000000.0,40175077.0,77275987.0,0.37164,0.28444,26.9262,3.8638,10.3967,0.0854
2282.SR,2017,200000000.0,40175077.0,77275987.0,0.37164,0.28444,26.9262,3.8638,10.3967,0.0854
2282.SR,2018,200000000.0,40175077.0,77275987.0,0.37164,0.28444,26.9262,3.8638,10.3967,0.0854
2282.SR,2019,200000000.0,40175077.0,77275987.0,0.37164,0.28444,26.9262,3.8638,10.3967,0.0854
2282.SR,2020,200000000.0,40175077.0,77275987.0,0.37164,0.28444,26.9262,3.8638,10.3967,0.0854
2282.SR,2021,200000000.0,40175077.0,77275987.0,0.37164,0.28444,26.9262,3.8638,10.3967,0.0854
2282.SR,2022,200000000.0,41634050.0,48707066.0,0.21297,0.18066,26.9262,2.44,12.4741,0.0622
2282.SR,2023,200000000.0,39371147.0,42950121.0,0.17091,0.14719,36.0,2.15,12.6566,0.0508
2282.SR,2024,200000000.0,35094144.0,30184860.0,0.11454,0.10036,42.1854,1.51,13.6962,0.028
2283.SR,2014,539236780.0,491230474.0,198475214.0,0.29837,0.17163,19.0127,3.5761,11.9855,0.5393
2283.SR,2015,539236780.0,491230474.0,198475214.0,0.29837,0.17163,19.0127,3.5761,11.9855,0.5393
2283.SR,2016,539236780.0,491230474.0,198475214.0,0.29837,0.17163,19.0127,3.5761,11.9855,0.5393
2283.SR,2017,539236780.0,491230474.0,198475214.0,0.29837,0.17163,19.0127,3.5761,11.9855,0.5393
2283.SR,2018,539236780.0,491230474.0,198475214.0,0.29837,0.17163,19.0127,3.5761,11.9855,0.5393
2283.SR,2019,539236780.0,491230474.0,198475214.0,0.29837,0.17163,19.0127,3.5761,11.9855,0.5393
2283.SR,2020,539236780.0,491230474.0,198475214.0,0.29837,0.17163,19.0127,3.5761,11.9855,0.5393
2283.SR,2021,539236780.0,491230474.0,198475214.0,0.29837,0.17163,19.0127,3.5761,11.9855,0.5393
2283.SR,2022,555000000.0,1675389299.0,217480731.0,0.30714,0.1214,19.0127,3.9186,13.5308,2.0246
2283.SR,2023,555000000.0,1578581503.0,220208226.0,0.26804,0.08993,19.0127,3.95,16.0745,1.5493
2283.SR,2024,555000000.0,1550478496.0,250901722.0,0.27314,0.10104,13.4444,4.5,17.0279,1.4294
2284.SR,2014,81832000.0,973790159.0,233009125.0,1.25609,0.20223,16.0117,2.8762,2.2024,4.663
2284.SR,2015,81832000.0,973790159.0,233009125.0,1.25609,0.20223,16.0117,2.8762,2.2024,4.663
2284.SR,2016,81832000.0,973790159.0,233009125.0,1.25609,0.20223,16.0117,2.8762,2.2024,4.663
2284.SR,2017,81832000.0,973790159.0,233009125.0,1.25609,0.20223,16.0117,2.8762,2.2024,4.663
2284.SR,2018,81832000.0,973790159.0,233009125.0,1.25609,0.20223,16.0117,2.8762,2.2024,4.663
2284.SR,2019,81832000.0,973790159.0,233009125.0,1.25609,0.20223,16.0117,2.8762,2.2024,4.663
2284.SR,2020,81832000.0,973790159.0,233009125.0,1.25609,0.20223,16.0117,2.8762,2.2024,4.663
2284.SR,2021,81832000.0,973790159.0,233009125.0,1.25609,0.20223,16.0117,2.8762,2.2024,4.663
2284.SR,2022,81832000.0,973790159.0,233009125.0,1.25609,0.20223,16.0117,2.8762,2.2024,4.663
2284.SR,2023,81832000.0,921485088.0,201810098.0,0.94729,0.17387,16.0117,2.4911,3.0569,3.1933
2284.SR,2024,81832000.0,1041011114.0,208670276.0,0.81798,0.16878,16.0117,2.57,3.2409,3.3614
2285.SR,2014,513150060.0,1468743792.0,200279112.0,0.24336,0.08739,11.7909,3.9029,16.0375,1.6557
2285.SR,2015,513150060.0,1468743792.0,200279112.0,0.24336,0.08739,11.7909,3.9029,16.0375,1.6557
2285.SR,2016,513150060.0,1468743792.0,200279112.0,0.24336,0.08739,11.7909,3.9029,16.0375,1.6557
2285.SR,2017,513150060.0,1468743792.0,200279112.0,0.24336,0.08739,11.7909,3.9029,16.0375,1.6557
2285.SR,2018,513150060.0,1468743792.0,200279112.0,0.24336,0.08739,11.7909,3.9029,16.0375,1.6557
2285.SR,2019,513150060.0,1468743792.0,200279112.0,0.24336,0.08739,11.7909,3.9029,16.0375,1.6557
2285.SR,2020,513150060.0,1468743792.0,200279112.0,0.24336,0.08739,11.7909,3.9029,16.0375,1.6557
2285.SR,2021,513150060.0,1468743792.0,200279112.0,0.24336,0.08739,11.7909,3.9029,16.0375,1.6557
2285.SR,2022,513150060.0,1468743792.0,200279112.0,0.24336,0.08739,11.7909,3.9029,16.0375,1.6557
2285.SR,2023,513150060.0,1468743792.0,200279112.0,0.24336,0.08739,11.7909,3.9029,16.0375,1.6557
2285.SR,2024,513150060.0,1243980944.0,213636615.0,0.22995,0.09348,11.7909,4.16,20.1718,1.0903
2286.SR,2014,473903170.0,474029300.0,142816987.0,0.2091,0.12343,21.11745,0.2645,1.2648,0.5889
2286.SR,2015,473903170.0,474029300.0,142816987.0,0.2091,0.12343,21.11745,0.2645,1.2648,0.5889
2286.SR,2016,473903170.0,474029300.0,142816987.0,0.2091,0.12343,21.11745,0.2645,1.2648,0.5889
2286.SR,2017,473903170.0,474029300.0,142816987.0,0.2091,0.12343,21.11745,0.2645,1.2648,0.5889
2286.SR,2018,473903170.0,474029300.0,142816987.0,0.2091,0.12343,21.11745,0.2645,1.2648,0.5889
2286.SR,2019,473903170.0,474029300.0,142816987.0,0.2091,0.12343,21.11745,0.2645,1.2648,0.5889
2286.SR,2020,473903170.0,474029300.0,142816987.0,0.2091,0.12343,21.11745,0.2645,1.2648,0.5889
2286.SR,2021,473903170.0,474029300.0,142816987.0,0.2091,0.12343,21.11745,0.2645,1.2648,0.5889
2286.SR,2022,473903170.0,474029300.0,142816987.0,0.2091,0.12343,18.16325,0.2645,1.2648,0.5889
2286.SR,2023,473903170.0,474029300.0,142816987.0,0.2091,0.12343,21.96145,0.2645,1.2648,0.5889
2286.SR,2024,540000000.0,483904154.0,170931353.0,0.24482,0.14521,20.2314,0.2645,1.3211,0.5519
2290.SR,2014,5625000000.0,3118519000.0,1531299000.0,0.1018,0.08432,25.2574,2.72,26.742,0.0097
2290.SR,2015,5625000000.0,3118519000.0,1531299000.0,0.1018,0.08432,25.2574,2.72,26.742,0.0097
2290.SR,2016,5625000000.0,3118519000.0,1531299000.0,0.1018,0.08432,25.2574,2.72,26.742,0.0097
2290.SR,2017,5625000000.0,3118519000.0,1531299000.0,0.1018,0.08432,25.2574,2.72,26.742,0.0097
2290.SR,2018,5625000000.0,3118519000.0,1531299000.0,0.1018,0.08432,25.2574,2.72,26.742,0.0097
2290.SR,2019,5625000000.0,3118519000.0,1531299000.0,0.1018,0.08432,25.2574,2.72,26.742,0.0097
2290.SR,2020,5625000000.0,3118519000.0,1531299000.0,0.1018,0.08432,25.2574,2.72,26.742,0.0097
2290.SR,2021,5625000000.0,3118519000.0,1531299000.0,0.1018,0.08432,25.2574,2.72,26.742,0.0097
2290.SR,2022,5625000000.0,2628738000.0,414145000.0,0.02847,0.02377,56.2162,0.74,24.9793,0.0105
2290.SR,2023,5625000000.0,2881083000.0,-485144000.0,-0.03739,-0.03084,-44.2442,-0.86,21.157,0.0095
2290.SR,2024,5625000000.0,2887516000.0,420334000.0,0.03633,0.02908,50.4,0.75,19.9763,0.0094
2300.SR,2014,192000000.0,764117908.0,30275860.0,0.14243,0.03097,17.9787,1.5168,6.6353,2.8508
2300.SR,2015,192000000.0,764117908.0,30275860.0,0.14243,0.03097,17.9787,1.5168,6.6353,2.8508
2300.SR,2016,192000000.0,764117908.0,30275860.0,0.14243,0.03097,17.9787,1.5168,6.6353,2.8508
2300.SR,2017,192000000.0,764117908.0,30275860.0,0.14243,0.03097,17.9787,1.5168,6.6353,2.8508
2300.SR,2018,192000000.0,764117908.0,30275860.0,0.14243,0.03097,17.9787,1.5168,6.6353,2.8508
2300.SR,2019,192000000.0,764117908.0,30275860.0,0.14243,0.03097,17.9787,1.5168,6.6353,2.8508
2300.SR,2020,192000000.0,764117908.0,30275860.0,0.14243,0.03097,17.9787,1.5168,6.6353,2.8508
2300.SR,2021,192000000.0,764117908.0,30275860.0,0.14243,0.03097,17.9787,1.5168,6.6353,2.8508
2300.SR,2022,337000000.0,655809266.0,46894939.0,0.15278,0.04607,14.3333,1.4727,10.8261,1.255
2300.SR,2023,337000000.0,604541279.0,72935736.0,0.16691,0.06829,20.4661,1.97,12.789,0.9081
2300.SR,2024,370700000.0,710363933.0,83237867.0,0.16894,0.07232,28.8444,2.25,13.8763,0.9467
2310.SR,2014,7333333000.0,8742992000.0,3591844000.0,0.24627,0.14682,8.5714,4.9,19.8888,0.3798
2310.SR,2015,7333333000.0,8742992000.0,3591844000.0,0.24627,0.14682,8.5714,4.9,19.8888,0.3798
2310.SR,2016,7333333000.0,8742992000.0,3591844000.0,0.24627,0.14682,8.5714,4.9,19.8888,0.3798
2310.SR,2017,7333333000.0,8742992000.0,3591844000.0,0.24627,0.14682,8.5714,4.9,19.8888,0.3798
2310.SR,2018,7333333000.0,8742992000.0,3591844000.0,0.24627,0.14682,8.5714,4.9,19.8888,0.3798
2310.SR,2019,7333333000.0,8742992000.0,3591844000.0,0.24627,0.14682,8.5714,4.9,19.8888,0.3798
2310.SR,2020,7333333000.0,8742992000.0,3591844000.0,0.24627,0.14682,8.5714,4.9,19.8888,0.3798
2310.SR,2021,7333333000.0,8742992000.0,3591844000.0,0.24627,0.14682,8.5714,4.9,19.8888,0.3798
2310.SR,2022,7333333000.0,6738483000.0,3595291000.0,0.23659,0.14999,6.9286,4.9,21.5554,0.2197
2310.SR,2023,7333333000.0,5601573000.0,1174994000.0,0.0749,0.05165,21.2812,1.6,21.2308,0.1747
2310.SR,2024,7333333000.0,5111792000.0,426139000.0,0.02766,0.01977,42.8966,0.58,20.7807,0.1482
2320.SR,2014,426313120.0,1610572517.0,51029030.0,0.06261,0.0209,26.25,0.8,12.7451,1.3654
2320.SR,2015,426313120.0,1610572517.0,51029030.0,0.06261,0.0209,26.25,0.8,12.7451,1.3654
2320.SR,2016,426313120.0,1610572517.0,51029030.0,0.06261,0.0209,26.25,0.8,12.7451,1.3654
2320.SR,2017,426313120.0,1610572517.0,51029030.0,0.06261,0.0209,26.25,0.8,12.7451,1.3654
